synthetic_id,class_label,is_processed_valid,reason_skipped,num_blade_coords,num_vein_coords,file_blade_mask,file_blade_ect,file_vein_mask,file_vein_ect,file_combined_viz_blade_on_ect,file_combined_viz_vein_on_ect,file_transformed_blade_coords,file_transformed_vein_coords
synthetic_leaf_01693,dissected,True,,456,1216,blade_masks/synthetic_leaf_01693_blade_mask.png,blade_ects/synthetic_leaf_01693_blade_ect.png,vein_masks/synthetic_leaf_01693_vein_mask.png,vein_ects/synthetic_leaf_01693_vein_ect.png,combined_viz/synthetic_leaf_01693_combined_blade.png,combined_viz/synthetic_leaf_01693_combined_vein.png,transformed_coords/synthetic_leaf_01693_blade_coords.npy,transformed_coords/synthetic_leaf_01693_vein_coords.npy
synthetic_leaf_01694,dissected,True,,456,1216,blade_masks/synthetic_leaf_01694_blade_mask.png,blade_ects/synthetic_leaf_01694_blade_ect.png,vein_masks/synthetic_leaf_01694_vein_mask.png,vein_ects/synthetic_leaf_01694_vein_ect.png,combined_viz/synthetic_leaf_01694_combined_blade.png,combined_viz/synthetic_leaf_01694_combined_vein.png,transformed_coords/synthetic_leaf_01694_blade_coords.npy,transformed_coords/synthetic_leaf_01694_vein_coords.npy
synthetic_leaf_01695,dissected,True,,456,1216,blade_masks/synthetic_leaf_01695_blade_mask.png,blade_ects/synthetic_leaf_01695_blade_ect.png,vein_masks/synthetic_leaf_01695_vein_mask.png,vein_ects/synthetic_leaf_01695_vein_ect.png,combined_viz/synthetic_leaf_01695_combined_blade.png,combined_viz/synthetic_leaf_01695_combined_vein.png,transformed_coords/synthetic_leaf_01695_blade_coords.npy,transformed_coords/synthetic_leaf_01695_vein_coords.npy
synthetic_leaf_01696,dissected,True,,456,1216,blade_masks/synthetic_leaf_01696_blade_mask.png,blade_ects/synthetic_leaf_01696_blade_ect.png,vein_masks/synthetic_leaf_01696_vein_mask.png,vein_ects/synthetic_leaf_01696_vein_ect.png,combined_viz/synthetic_leaf_01696_combined_blade.png,combined_viz/synthetic_leaf_01696_combined_vein.png,transformed_coords/synthetic_leaf_01696_blade_coords.npy,transformed_coords/synthetic_leaf_01696_vein_coords.npy
synthetic_leaf_01697,dissected,True,,456,1216,blade_masks/synthetic_leaf_01697_blade_mask.png,blade_ects/synthetic_leaf_01697_blade_ect.png,vein_masks/synthetic_leaf_01697_vein_mask.png,vein_ects/synthetic_leaf_01697_vein_ect.png,combined_viz/synthetic_leaf_01697_combined_blade.png,combined_viz/synthetic_leaf_01697_combined_vein.png,transformed_coords/synthetic_leaf_01697_blade_coords.npy,transformed_coords/synthetic_leaf_01697_vein_coords.npy
synthetic_leaf_01698,dissected,True,,456,1216,blade_masks/synthetic_leaf_01698_blade_mask.png,blade_ects/synthetic_leaf_01698_blade_ect.png,vein_masks/synthetic_leaf_01698_vein_mask.png,vein_ects/synthetic_leaf_01698_vein_ect.png,combined_viz/synthetic_leaf_01698_combined_blade.png,combined_viz/synthetic_leaf_01698_combined_vein.png,transformed_coords/synthetic_leaf_01698_blade_coords.npy,transformed_coords/synthetic_leaf_01698_vein_coords.npy
synthetic_leaf_01699,dissected,True,,456,1216,blade_masks/synthetic_leaf_01699_blade_mask.png,blade_ects/synthetic_leaf_01699_blade_ect.png,vein_masks/synthetic_leaf_01699_vein_mask.png,vein_ects/synthetic_leaf_01699_vein_ect.png,combined_viz/synthetic_leaf_01699_combined_blade.png,combined_viz/synthetic_leaf_01699_combined_vein.png,transformed_coords/synthetic_leaf_01699_blade_coords.npy,transformed_coords/synthetic_leaf_01699_vein_coords.npy
synthetic_leaf_01700,dissected,True,,456,1216,blade_masks/synthetic_leaf_01700_blade_mask.png,blade_ects/synthetic_leaf_01700_blade_ect.png,vein_masks/synthetic_leaf_01700_vein_mask.png,vein_ects/synthetic_leaf_01700_vein_ect.png,combined_viz/synthetic_leaf_01700_combined_blade.png,combined_viz/synthetic_leaf_01700_combined_vein.png,transformed_coords/synthetic_leaf_01700_blade_coords.npy,transformed_coords/synthetic_leaf_01700_vein_coords.npy
synthetic_leaf_01701,dissected,True,,456,1216,blade_masks/synthetic_leaf_01701_blade_mask.png,blade_ects/synthetic_leaf_01701_blade_ect.png,vein_masks/synthetic_leaf_01701_vein_mask.png,vein_ects/synthetic_leaf_01701_vein_ect.png,combined_viz/synthetic_leaf_01701_combined_blade.png,combined_viz/synthetic_leaf_01701_combined_vein.png,transformed_coords/synthetic_leaf_01701_blade_coords.npy,transformed_coords/synthetic_leaf_01701_vein_coords.npy
synthetic_leaf_01702,dissected,True,,456,1216,blade_masks/synthetic_leaf_01702_blade_mask.png,blade_ects/synthetic_leaf_01702_blade_ect.png,vein_masks/synthetic_leaf_01702_vein_mask.png,vein_ects/synthetic_leaf_01702_vein_ect.png,combined_viz/synthetic_leaf_01702_combined_blade.png,combined_viz/synthetic_leaf_01702_combined_vein.png,transformed_coords/synthetic_leaf_01702_blade_coords.npy,transformed_coords/synthetic_leaf_01702_vein_coords.npy
synthetic_leaf_01703,dissected,True,,456,1216,blade_masks/synthetic_leaf_01703_blade_mask.png,blade_ects/synthetic_leaf_01703_blade_ect.png,vein_masks/synthetic_leaf_01703_vein_mask.png,vein_ects/synthetic_leaf_01703_vein_ect.png,combined_viz/synthetic_leaf_01703_combined_blade.png,combined_viz/synthetic_leaf_01703_combined_vein.png,transformed_coords/synthetic_leaf_01703_blade_coords.npy,transformed_coords/synthetic_leaf_01703_vein_coords.npy
synthetic_leaf_01704,dissected,True,,456,1216,blade_masks/synthetic_leaf_01704_blade_mask.png,blade_ects/synthetic_leaf_01704_blade_ect.png,vein_masks/synthetic_leaf_01704_vein_mask.png,vein_ects/synthetic_leaf_01704_vein_ect.png,combined_viz/synthetic_leaf_01704_combined_blade.png,combined_viz/synthetic_leaf_01704_combined_vein.png,transformed_coords/synthetic_leaf_01704_blade_coords.npy,transformed_coords/synthetic_leaf_01704_vein_coords.npy
synthetic_leaf_01705,dissected,True,,456,1216,blade_masks/synthetic_leaf_01705_blade_mask.png,blade_ects/synthetic_leaf_01705_blade_ect.png,vein_masks/synthetic_leaf_01705_vein_mask.png,vein_ects/synthetic_leaf_01705_vein_ect.png,combined_viz/synthetic_leaf_01705_combined_blade.png,combined_viz/synthetic_leaf_01705_combined_vein.png,transformed_coords/synthetic_leaf_01705_blade_coords.npy,transformed_coords/synthetic_leaf_01705_vein_coords.npy
synthetic_leaf_01706,dissected,True,,456,1216,blade_masks/synthetic_leaf_01706_blade_mask.png,blade_ects/synthetic_leaf_01706_blade_ect.png,vein_masks/synthetic_leaf_01706_vein_mask.png,vein_ects/synthetic_leaf_01706_vein_ect.png,combined_viz/synthetic_leaf_01706_combined_blade.png,combined_viz/synthetic_leaf_01706_combined_vein.png,transformed_coords/synthetic_leaf_01706_blade_coords.npy,transformed_coords/synthetic_leaf_01706_vein_coords.npy
synthetic_leaf_01707,dissected,True,,456,1216,blade_masks/synthetic_leaf_01707_blade_mask.png,blade_ects/synthetic_leaf_01707_blade_ect.png,vein_masks/synthetic_leaf_01707_vein_mask.png,vein_ects/synthetic_leaf_01707_vein_ect.png,combined_viz/synthetic_leaf_01707_combined_blade.png,combined_viz/synthetic_leaf_01707_combined_vein.png,transformed_coords/synthetic_leaf_01707_blade_coords.npy,transformed_coords/synthetic_leaf_01707_vein_coords.npy
synthetic_leaf_01708,dissected,True,,456,1216,blade_masks/synthetic_leaf_01708_blade_mask.png,blade_ects/synthetic_leaf_01708_blade_ect.png,vein_masks/synthetic_leaf_01708_vein_mask.png,vein_ects/synthetic_leaf_01708_vein_ect.png,combined_viz/synthetic_leaf_01708_combined_blade.png,combined_viz/synthetic_leaf_01708_combined_vein.png,transformed_coords/synthetic_leaf_01708_blade_coords.npy,transformed_coords/synthetic_leaf_01708_vein_coords.npy
synthetic_leaf_01709,dissected,True,,456,1216,blade_masks/synthetic_leaf_01709_blade_mask.png,blade_ects/synthetic_leaf_01709_blade_ect.png,vein_masks/synthetic_leaf_01709_vein_mask.png,vein_ects/synthetic_leaf_01709_vein_ect.png,combined_viz/synthetic_leaf_01709_combined_blade.png,combined_viz/synthetic_leaf_01709_combined_vein.png,transformed_coords/synthetic_leaf_01709_blade_coords.npy,transformed_coords/synthetic_leaf_01709_vein_coords.npy
synthetic_leaf_01710,dissected,True,,456,1216,blade_masks/synthetic_leaf_01710_blade_mask.png,blade_ects/synthetic_leaf_01710_blade_ect.png,vein_masks/synthetic_leaf_01710_vein_mask.png,vein_ects/synthetic_leaf_01710_vein_ect.png,combined_viz/synthetic_leaf_01710_combined_blade.png,combined_viz/synthetic_leaf_01710_combined_vein.png,transformed_coords/synthetic_leaf_01710_blade_coords.npy,transformed_coords/synthetic_leaf_01710_vein_coords.npy
synthetic_leaf_01711,dissected,True,,456,1216,blade_masks/synthetic_leaf_01711_blade_mask.png,blade_ects/synthetic_leaf_01711_blade_ect.png,vein_masks/synthetic_leaf_01711_vein_mask.png,vein_ects/synthetic_leaf_01711_vein_ect.png,combined_viz/synthetic_leaf_01711_combined_blade.png,combined_viz/synthetic_leaf_01711_combined_vein.png,transformed_coords/synthetic_leaf_01711_blade_coords.npy,transformed_coords/synthetic_leaf_01711_vein_coords.npy
synthetic_leaf_01712,dissected,True,,456,1216,blade_masks/synthetic_leaf_01712_blade_mask.png,blade_ects/synthetic_leaf_01712_blade_ect.png,vein_masks/synthetic_leaf_01712_vein_mask.png,vein_ects/synthetic_leaf_01712_vein_ect.png,combined_viz/synthetic_leaf_01712_combined_blade.png,combined_viz/synthetic_leaf_01712_combined_vein.png,transformed_coords/synthetic_leaf_01712_blade_coords.npy,transformed_coords/synthetic_leaf_01712_vein_coords.npy
synthetic_leaf_01713,dissected,True,,456,1216,blade_masks/synthetic_leaf_01713_blade_mask.png,blade_ects/synthetic_leaf_01713_blade_ect.png,vein_masks/synthetic_leaf_01713_vein_mask.png,vein_ects/synthetic_leaf_01713_vein_ect.png,combined_viz/synthetic_leaf_01713_combined_blade.png,combined_viz/synthetic_leaf_01713_combined_vein.png,transformed_coords/synthetic_leaf_01713_blade_coords.npy,transformed_coords/synthetic_leaf_01713_vein_coords.npy
synthetic_leaf_01714,dissected,True,,456,1216,blade_masks/synthetic_leaf_01714_blade_mask.png,blade_ects/synthetic_leaf_01714_blade_ect.png,vein_masks/synthetic_leaf_01714_vein_mask.png,vein_ects/synthetic_leaf_01714_vein_ect.png,combined_viz/synthetic_leaf_01714_combined_blade.png,combined_viz/synthetic_leaf_01714_combined_vein.png,transformed_coords/synthetic_leaf_01714_blade_coords.npy,transformed_coords/synthetic_leaf_01714_vein_coords.npy
synthetic_leaf_01715,dissected,True,,456,1216,blade_masks/synthetic_leaf_01715_blade_mask.png,blade_ects/synthetic_leaf_01715_blade_ect.png,vein_masks/synthetic_leaf_01715_vein_mask.png,vein_ects/synthetic_leaf_01715_vein_ect.png,combined_viz/synthetic_leaf_01715_combined_blade.png,combined_viz/synthetic_leaf_01715_combined_vein.png,transformed_coords/synthetic_leaf_01715_blade_coords.npy,transformed_coords/synthetic_leaf_01715_vein_coords.npy
synthetic_leaf_01716,dissected,True,,456,1216,blade_masks/synthetic_leaf_01716_blade_mask.png,blade_ects/synthetic_leaf_01716_blade_ect.png,vein_masks/synthetic_leaf_01716_vein_mask.png,vein_ects/synthetic_leaf_01716_vein_ect.png,combined_viz/synthetic_leaf_01716_combined_blade.png,combined_viz/synthetic_leaf_01716_combined_vein.png,transformed_coords/synthetic_leaf_01716_blade_coords.npy,transformed_coords/synthetic_leaf_01716_vein_coords.npy
synthetic_leaf_01717,dissected,True,,456,1216,blade_masks/synthetic_leaf_01717_blade_mask.png,blade_ects/synthetic_leaf_01717_blade_ect.png,vein_masks/synthetic_leaf_01717_vein_mask.png,vein_ects/synthetic_leaf_01717_vein_ect.png,combined_viz/synthetic_leaf_01717_combined_blade.png,combined_viz/synthetic_leaf_01717_combined_vein.png,transformed_coords/synthetic_leaf_01717_blade_coords.npy,transformed_coords/synthetic_leaf_01717_vein_coords.npy
synthetic_leaf_01718,dissected,True,,456,1216,blade_masks/synthetic_leaf_01718_blade_mask.png,blade_ects/synthetic_leaf_01718_blade_ect.png,vein_masks/synthetic_leaf_01718_vein_mask.png,vein_ects/synthetic_leaf_01718_vein_ect.png,combined_viz/synthetic_leaf_01718_combined_blade.png,combined_viz/synthetic_leaf_01718_combined_vein.png,transformed_coords/synthetic_leaf_01718_blade_coords.npy,transformed_coords/synthetic_leaf_01718_vein_coords.npy
synthetic_leaf_01719,dissected,True,,456,1216,blade_masks/synthetic_leaf_01719_blade_mask.png,blade_ects/synthetic_leaf_01719_blade_ect.png,vein_masks/synthetic_leaf_01719_vein_mask.png,vein_ects/synthetic_leaf_01719_vein_ect.png,combined_viz/synthetic_leaf_01719_combined_blade.png,combined_viz/synthetic_leaf_01719_combined_vein.png,transformed_coords/synthetic_leaf_01719_blade_coords.npy,transformed_coords/synthetic_leaf_01719_vein_coords.npy
synthetic_leaf_01720,dissected,True,,456,1216,blade_masks/synthetic_leaf_01720_blade_mask.png,blade_ects/synthetic_leaf_01720_blade_ect.png,vein_masks/synthetic_leaf_01720_vein_mask.png,vein_ects/synthetic_leaf_01720_vein_ect.png,combined_viz/synthetic_leaf_01720_combined_blade.png,combined_viz/synthetic_leaf_01720_combined_vein.png,transformed_coords/synthetic_leaf_01720_blade_coords.npy,transformed_coords/synthetic_leaf_01720_vein_coords.npy
synthetic_leaf_01721,dissected,True,,456,1216,blade_masks/synthetic_leaf_01721_blade_mask.png,blade_ects/synthetic_leaf_01721_blade_ect.png,vein_masks/synthetic_leaf_01721_vein_mask.png,vein_ects/synthetic_leaf_01721_vein_ect.png,combined_viz/synthetic_leaf_01721_combined_blade.png,combined_viz/synthetic_leaf_01721_combined_vein.png,transformed_coords/synthetic_leaf_01721_blade_coords.npy,transformed_coords/synthetic_leaf_01721_vein_coords.npy
synthetic_leaf_01722,dissected,True,,456,1216,blade_masks/synthetic_leaf_01722_blade_mask.png,blade_ects/synthetic_leaf_01722_blade_ect.png,vein_masks/synthetic_leaf_01722_vein_mask.png,vein_ects/synthetic_leaf_01722_vein_ect.png,combined_viz/synthetic_leaf_01722_combined_blade.png,combined_viz/synthetic_leaf_01722_combined_vein.png,transformed_coords/synthetic_leaf_01722_blade_coords.npy,transformed_coords/synthetic_leaf_01722_vein_coords.npy
synthetic_leaf_01723,dissected,True,,456,1216,blade_masks/synthetic_leaf_01723_blade_mask.png,blade_ects/synthetic_leaf_01723_blade_ect.png,vein_masks/synthetic_leaf_01723_vein_mask.png,vein_ects/synthetic_leaf_01723_vein_ect.png,combined_viz/synthetic_leaf_01723_combined_blade.png,combined_viz/synthetic_leaf_01723_combined_vein.png,transformed_coords/synthetic_leaf_01723_blade_coords.npy,transformed_coords/synthetic_leaf_01723_vein_coords.npy
synthetic_leaf_01724,dissected,True,,456,1216,blade_masks/synthetic_leaf_01724_blade_mask.png,blade_ects/synthetic_leaf_01724_blade_ect.png,vein_masks/synthetic_leaf_01724_vein_mask.png,vein_ects/synthetic_leaf_01724_vein_ect.png,combined_viz/synthetic_leaf_01724_combined_blade.png,combined_viz/synthetic_leaf_01724_combined_vein.png,transformed_coords/synthetic_leaf_01724_blade_coords.npy,transformed_coords/synthetic_leaf_01724_vein_coords.npy
synthetic_leaf_01725,dissected,True,,456,1216,blade_masks/synthetic_leaf_01725_blade_mask.png,blade_ects/synthetic_leaf_01725_blade_ect.png,vein_masks/synthetic_leaf_01725_vein_mask.png,vein_ects/synthetic_leaf_01725_vein_ect.png,combined_viz/synthetic_leaf_01725_combined_blade.png,combined_viz/synthetic_leaf_01725_combined_vein.png,transformed_coords/synthetic_leaf_01725_blade_coords.npy,transformed_coords/synthetic_leaf_01725_vein_coords.npy
synthetic_leaf_01726,dissected,True,,456,1216,blade_masks/synthetic_leaf_01726_blade_mask.png,blade_ects/synthetic_leaf_01726_blade_ect.png,vein_masks/synthetic_leaf_01726_vein_mask.png,vein_ects/synthetic_leaf_01726_vein_ect.png,combined_viz/synthetic_leaf_01726_combined_blade.png,combined_viz/synthetic_leaf_01726_combined_vein.png,transformed_coords/synthetic_leaf_01726_blade_coords.npy,transformed_coords/synthetic_leaf_01726_vein_coords.npy
synthetic_leaf_01727,dissected,True,,456,1216,blade_masks/synthetic_leaf_01727_blade_mask.png,blade_ects/synthetic_leaf_01727_blade_ect.png,vein_masks/synthetic_leaf_01727_vein_mask.png,vein_ects/synthetic_leaf_01727_vein_ect.png,combined_viz/synthetic_leaf_01727_combined_blade.png,combined_viz/synthetic_leaf_01727_combined_vein.png,transformed_coords/synthetic_leaf_01727_blade_coords.npy,transformed_coords/synthetic_leaf_01727_vein_coords.npy
synthetic_leaf_01728,dissected,True,,456,1216,blade_masks/synthetic_leaf_01728_blade_mask.png,blade_ects/synthetic_leaf_01728_blade_ect.png,vein_masks/synthetic_leaf_01728_vein_mask.png,vein_ects/synthetic_leaf_01728_vein_ect.png,combined_viz/synthetic_leaf_01728_combined_blade.png,combined_viz/synthetic_leaf_01728_combined_vein.png,transformed_coords/synthetic_leaf_01728_blade_coords.npy,transformed_coords/synthetic_leaf_01728_vein_coords.npy
synthetic_leaf_01729,dissected,True,,456,1216,blade_masks/synthetic_leaf_01729_blade_mask.png,blade_ects/synthetic_leaf_01729_blade_ect.png,vein_masks/synthetic_leaf_01729_vein_mask.png,vein_ects/synthetic_leaf_01729_vein_ect.png,combined_viz/synthetic_leaf_01729_combined_blade.png,combined_viz/synthetic_leaf_01729_combined_vein.png,transformed_coords/synthetic_leaf_01729_blade_coords.npy,transformed_coords/synthetic_leaf_01729_vein_coords.npy
synthetic_leaf_01730,dissected,True,,456,1216,blade_masks/synthetic_leaf_01730_blade_mask.png,blade_ects/synthetic_leaf_01730_blade_ect.png,vein_masks/synthetic_leaf_01730_vein_mask.png,vein_ects/synthetic_leaf_01730_vein_ect.png,combined_viz/synthetic_leaf_01730_combined_blade.png,combined_viz/synthetic_leaf_01730_combined_vein.png,transformed_coords/synthetic_leaf_01730_blade_coords.npy,transformed_coords/synthetic_leaf_01730_vein_coords.npy
synthetic_leaf_01731,dissected,True,,456,1216,blade_masks/synthetic_leaf_01731_blade_mask.png,blade_ects/synthetic_leaf_01731_blade_ect.png,vein_masks/synthetic_leaf_01731_vein_mask.png,vein_ects/synthetic_leaf_01731_vein_ect.png,combined_viz/synthetic_leaf_01731_combined_blade.png,combined_viz/synthetic_leaf_01731_combined_vein.png,transformed_coords/synthetic_leaf_01731_blade_coords.npy,transformed_coords/synthetic_leaf_01731_vein_coords.npy
synthetic_leaf_01732,dissected,True,,456,1216,blade_masks/synthetic_leaf_01732_blade_mask.png,blade_ects/synthetic_leaf_01732_blade_ect.png,vein_masks/synthetic_leaf_01732_vein_mask.png,vein_ects/synthetic_leaf_01732_vein_ect.png,combined_viz/synthetic_leaf_01732_combined_blade.png,combined_viz/synthetic_leaf_01732_combined_vein.png,transformed_coords/synthetic_leaf_01732_blade_coords.npy,transformed_coords/synthetic_leaf_01732_vein_coords.npy
synthetic_leaf_01733,dissected,True,,456,1216,blade_masks/synthetic_leaf_01733_blade_mask.png,blade_ects/synthetic_leaf_01733_blade_ect.png,vein_masks/synthetic_leaf_01733_vein_mask.png,vein_ects/synthetic_leaf_01733_vein_ect.png,combined_viz/synthetic_leaf_01733_combined_blade.png,combined_viz/synthetic_leaf_01733_combined_vein.png,transformed_coords/synthetic_leaf_01733_blade_coords.npy,transformed_coords/synthetic_leaf_01733_vein_coords.npy
synthetic_leaf_01734,dissected,True,,456,1216,blade_masks/synthetic_leaf_01734_blade_mask.png,blade_ects/synthetic_leaf_01734_blade_ect.png,vein_masks/synthetic_leaf_01734_vein_mask.png,vein_ects/synthetic_leaf_01734_vein_ect.png,combined_viz/synthetic_leaf_01734_combined_blade.png,combined_viz/synthetic_leaf_01734_combined_vein.png,transformed_coords/synthetic_leaf_01734_blade_coords.npy,transformed_coords/synthetic_leaf_01734_vein_coords.npy
synthetic_leaf_01735,dissected,True,,456,1216,blade_masks/synthetic_leaf_01735_blade_mask.png,blade_ects/synthetic_leaf_01735_blade_ect.png,vein_masks/synthetic_leaf_01735_vein_mask.png,vein_ects/synthetic_leaf_01735_vein_ect.png,combined_viz/synthetic_leaf_01735_combined_blade.png,combined_viz/synthetic_leaf_01735_combined_vein.png,transformed_coords/synthetic_leaf_01735_blade_coords.npy,transformed_coords/synthetic_leaf_01735_vein_coords.npy
synthetic_leaf_01736,dissected,True,,456,1216,blade_masks/synthetic_leaf_01736_blade_mask.png,blade_ects/synthetic_leaf_01736_blade_ect.png,vein_masks/synthetic_leaf_01736_vein_mask.png,vein_ects/synthetic_leaf_01736_vein_ect.png,combined_viz/synthetic_leaf_01736_combined_blade.png,combined_viz/synthetic_leaf_01736_combined_vein.png,transformed_coords/synthetic_leaf_01736_blade_coords.npy,transformed_coords/synthetic_leaf_01736_vein_coords.npy
synthetic_leaf_01737,dissected,True,,456,1216,blade_masks/synthetic_leaf_01737_blade_mask.png,blade_ects/synthetic_leaf_01737_blade_ect.png,vein_masks/synthetic_leaf_01737_vein_mask.png,vein_ects/synthetic_leaf_01737_vein_ect.png,combined_viz/synthetic_leaf_01737_combined_blade.png,combined_viz/synthetic_leaf_01737_combined_vein.png,transformed_coords/synthetic_leaf_01737_blade_coords.npy,transformed_coords/synthetic_leaf_01737_vein_coords.npy
synthetic_leaf_01738,dissected,True,,456,1216,blade_masks/synthetic_leaf_01738_blade_mask.png,blade_ects/synthetic_leaf_01738_blade_ect.png,vein_masks/synthetic_leaf_01738_vein_mask.png,vein_ects/synthetic_leaf_01738_vein_ect.png,combined_viz/synthetic_leaf_01738_combined_blade.png,combined_viz/synthetic_leaf_01738_combined_vein.png,transformed_coords/synthetic_leaf_01738_blade_coords.npy,transformed_coords/synthetic_leaf_01738_vein_coords.npy
synthetic_leaf_01739,dissected,True,,456,1216,blade_masks/synthetic_leaf_01739_blade_mask.png,blade_ects/synthetic_leaf_01739_blade_ect.png,vein_masks/synthetic_leaf_01739_vein_mask.png,vein_ects/synthetic_leaf_01739_vein_ect.png,combined_viz/synthetic_leaf_01739_combined_blade.png,combined_viz/synthetic_leaf_01739_combined_vein.png,transformed_coords/synthetic_leaf_01739_blade_coords.npy,transformed_coords/synthetic_leaf_01739_vein_coords.npy
synthetic_leaf_01740,dissected,True,,456,1216,blade_masks/synthetic_leaf_01740_blade_mask.png,blade_ects/synthetic_leaf_01740_blade_ect.png,vein_masks/synthetic_leaf_01740_vein_mask.png,vein_ects/synthetic_leaf_01740_vein_ect.png,combined_viz/synthetic_leaf_01740_combined_blade.png,combined_viz/synthetic_leaf_01740_combined_vein.png,transformed_coords/synthetic_leaf_01740_blade_coords.npy,transformed_coords/synthetic_leaf_01740_vein_coords.npy
synthetic_leaf_01741,dissected,True,,456,1216,blade_masks/synthetic_leaf_01741_blade_mask.png,blade_ects/synthetic_leaf_01741_blade_ect.png,vein_masks/synthetic_leaf_01741_vein_mask.png,vein_ects/synthetic_leaf_01741_vein_ect.png,combined_viz/synthetic_leaf_01741_combined_blade.png,combined_viz/synthetic_leaf_01741_combined_vein.png,transformed_coords/synthetic_leaf_01741_blade_coords.npy,transformed_coords/synthetic_leaf_01741_vein_coords.npy
synthetic_leaf_01742,dissected,True,,456,1216,blade_masks/synthetic_leaf_01742_blade_mask.png,blade_ects/synthetic_leaf_01742_blade_ect.png,vein_masks/synthetic_leaf_01742_vein_mask.png,vein_ects/synthetic_leaf_01742_vein_ect.png,combined_viz/synthetic_leaf_01742_combined_blade.png,combined_viz/synthetic_leaf_01742_combined_vein.png,transformed_coords/synthetic_leaf_01742_blade_coords.npy,transformed_coords/synthetic_leaf_01742_vein_coords.npy
synthetic_leaf_01743,dissected,True,,456,1216,blade_masks/synthetic_leaf_01743_blade_mask.png,blade_ects/synthetic_leaf_01743_blade_ect.png,vein_masks/synthetic_leaf_01743_vein_mask.png,vein_ects/synthetic_leaf_01743_vein_ect.png,combined_viz/synthetic_leaf_01743_combined_blade.png,combined_viz/synthetic_leaf_01743_combined_vein.png,transformed_coords/synthetic_leaf_01743_blade_coords.npy,transformed_coords/synthetic_leaf_01743_vein_coords.npy
synthetic_leaf_01744,dissected,True,,456,1216,blade_masks/synthetic_leaf_01744_blade_mask.png,blade_ects/synthetic_leaf_01744_blade_ect.png,vein_masks/synthetic_leaf_01744_vein_mask.png,vein_ects/synthetic_leaf_01744_vein_ect.png,combined_viz/synthetic_leaf_01744_combined_blade.png,combined_viz/synthetic_leaf_01744_combined_vein.png,transformed_coords/synthetic_leaf_01744_blade_coords.npy,transformed_coords/synthetic_leaf_01744_vein_coords.npy
synthetic_leaf_01745,dissected,True,,456,1216,blade_masks/synthetic_leaf_01745_blade_mask.png,blade_ects/synthetic_leaf_01745_blade_ect.png,vein_masks/synthetic_leaf_01745_vein_mask.png,vein_ects/synthetic_leaf_01745_vein_ect.png,combined_viz/synthetic_leaf_01745_combined_blade.png,combined_viz/synthetic_leaf_01745_combined_vein.png,transformed_coords/synthetic_leaf_01745_blade_coords.npy,transformed_coords/synthetic_leaf_01745_vein_coords.npy
synthetic_leaf_01746,dissected,True,,456,1216,blade_masks/synthetic_leaf_01746_blade_mask.png,blade_ects/synthetic_leaf_01746_blade_ect.png,vein_masks/synthetic_leaf_01746_vein_mask.png,vein_ects/synthetic_leaf_01746_vein_ect.png,combined_viz/synthetic_leaf_01746_combined_blade.png,combined_viz/synthetic_leaf_01746_combined_vein.png,transformed_coords/synthetic_leaf_01746_blade_coords.npy,transformed_coords/synthetic_leaf_01746_vein_coords.npy
synthetic_leaf_01747,dissected,True,,456,1216,blade_masks/synthetic_leaf_01747_blade_mask.png,blade_ects/synthetic_leaf_01747_blade_ect.png,vein_masks/synthetic_leaf_01747_vein_mask.png,vein_ects/synthetic_leaf_01747_vein_ect.png,combined_viz/synthetic_leaf_01747_combined_blade.png,combined_viz/synthetic_leaf_01747_combined_vein.png,transformed_coords/synthetic_leaf_01747_blade_coords.npy,transformed_coords/synthetic_leaf_01747_vein_coords.npy
synthetic_leaf_01748,dissected,True,,456,1216,blade_masks/synthetic_leaf_01748_blade_mask.png,blade_ects/synthetic_leaf_01748_blade_ect.png,vein_masks/synthetic_leaf_01748_vein_mask.png,vein_ects/synthetic_leaf_01748_vein_ect.png,combined_viz/synthetic_leaf_01748_combined_blade.png,combined_viz/synthetic_leaf_01748_combined_vein.png,transformed_coords/synthetic_leaf_01748_blade_coords.npy,transformed_coords/synthetic_leaf_01748_vein_coords.npy
synthetic_leaf_01749,dissected,True,,456,1216,blade_masks/synthetic_leaf_01749_blade_mask.png,blade_ects/synthetic_leaf_01749_blade_ect.png,vein_masks/synthetic_leaf_01749_vein_mask.png,vein_ects/synthetic_leaf_01749_vein_ect.png,combined_viz/synthetic_leaf_01749_combined_blade.png,combined_viz/synthetic_leaf_01749_combined_vein.png,transformed_coords/synthetic_leaf_01749_blade_coords.npy,transformed_coords/synthetic_leaf_01749_vein_coords.npy
synthetic_leaf_01750,dissected,True,,456,1216,blade_masks/synthetic_leaf_01750_blade_mask.png,blade_ects/synthetic_leaf_01750_blade_ect.png,vein_masks/synthetic_leaf_01750_vein_mask.png,vein_ects/synthetic_leaf_01750_vein_ect.png,combined_viz/synthetic_leaf_01750_combined_blade.png,combined_viz/synthetic_leaf_01750_combined_vein.png,transformed_coords/synthetic_leaf_01750_blade_coords.npy,transformed_coords/synthetic_leaf_01750_vein_coords.npy
